crystal	atoms	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163
mmdcyd	C12H19N3O4	-18.01882	-16.687254	-18.036243	-17.968996	-18.003551	5.443725	-6.112026	-10.561193	-6.190244	-17.954262	-8.6408	-5.654362	-10.278297	-7.6865473	-8.855987	-7.1356397	-7.2406983	-6.0194426	-6.40914	-2.9762452	-6.89231	-6.9759026	-8.507503	-6.886012	-8.493072	-9.590034	-5.609462	-17.979294	-10.559658	-5.7406187	-5.5438967	-5.4581323	-8.453108	-6.4471326	-7.084211	-8.56276	-7.0896564	-9.167439	-2.993447	-17.744835	-3.3890688	-9.681235	-5.8738184	-9.761799	-10.789879	-5.4085383	-7.7268157	-6.362179	-6.0541325	-17.990683	-17.9658	-18.007633	7.6731415	9.08887	2.3191485	0.22265092	9.564982	7.5287275	1.159995	-17.989893	-18.04747	1.2442825	1.5675017	1.4158405	-17.918715	2.1518078	-1.2681977	-18.012213	2.7380383	-1.5661426	0.38434586	-17.970503	-18.028122	-0.3294133	-1.5703217	-0.012466065	-3.0335526	-0.5572331	3.2832553	-3.8669863	-0.10989714	-2.693811	-2.7789493	-0.52410585	0.07402949	-1.7563444	-1.5779492	-1.5606964	-0.8554869	0.7861906	-0.21836841	-1.7018037	-4.0567975	-18.00559	-3.8503351	-0.7574652	-0.029548006	-0.7415416	-0.17169647	-3.0379877	-0.0012625515	-1.3570409	-1.068535	-0.6412109	-5.049503	-0.9622663	0.1896965	-0.603639	-5.4651427	-1.871588	-6.563184	-0.32396877	-1.2350873	-3.5049734	-4.9042387	-18.01438	-0.6771117	-4.831427	-3.9626408	-0.6543231	-2.7235532	-2.5027175	-4.3577714	-6.6013737	-3.114392	-3.6906877	-6.396543	-6.582447	-2.991435	-2.069346	-11.279712	-7.509909	-0.47935164	-5.701246	-2.1047552	-7.9250226	-5.059984	-5.2072587	-5.129928	-2.4769747	-5.4582906	-1.5177855	-6.057857	-6.7074633	-8.27976	-10.083154	-4.9494653	-9.191773	-7.319952	-16.519217	-10.2613535	-10.482522	-9.09912	-13.164731	-11.224115	-11.579735	-12.9022665	-12.911085	-16.173243	-16.546318	-18.36398	-17.814661	-18.13855	-17.931456
murrayanine	C14H11NO2	-17.159632	-17.884897	-17.196867	-17.110209	-17.141481	5.9382067	-5.895601	-9.5001955	-8.106505	-17.109097	-6.714848	-3.513739	-10.773189	-5.82358	-9.730919	-5.929461	-6.828619	-6.4554076	-7.2657976	-3.4134119	-8.12642	-4.810522	-9.418088	-4.7638574	-6.799679	-10.578426	-5.5146847	-17.12698	-8.924366	-6.98568	-2.812667	-3.1255863	-6.2688813	-3.8227592	-7.2793355	-8.639731	-4.9067497	-5.5844994	-6.3810925	-16.799398	-6.7504954	-9.248434	-6.2292504	-7.931566	-10.60922	-2.9421215	-7.392586	-2.8474164	-4.2509046	-17.14142	-17.12485	-17.12273	7.9376345	9.998645	6.086193	4.2869635	9.999341	6.3033147	-0.12940715	-17.149254	-17.194023	-2.5827482	1.5021816	-0.9641179	-17.079103	-2.5811996	2.029295	-17.146212	-2.8498993	-3.413682	-2.5768845	-17.095707	-17.190044	0.6031584	-1.6152765	-0.37731275	0.94164014	0.59202707	0.06850887	-2.2495675	-0.53925836	0.8005412	-4.936405	-4.776965	1.9734629	-3.494885	-0.09751789	-7.3302217	-2.1547203	-1.8382629	-1.0905452	-0.59354156	-3.2899508	-17.143332	-7.476646	-1.8845203	-1.7590582	-3.0115979	-4.230821	0.024217034	4.6726103	0.57091326	-0.13967495	-2.9977083	-2.7524698	1.2335236	0.48268327	1.4007814	-9.059892	0.52794355	-8.563196	4.607462	3.9205465	-3.5761664	-4.385732	-17.135866	3.121837	-3.7585382	1.1769217	2.5082304	-3.488562	-0.09048657	-1.1557351	-4.48244	0.992587	-1.3420907	-3.9658117	-2.2186983	-2.5848167	0.11021288	-8.823496	-9.759858	-0.7232107	-3.409183	-3.7063882	-6.615062	-4.908948	-3.167305	-2.4139261	-3.0161407	-3.3495398	-3.5804348	-2.6558154	-6.9580913	-7.377917	-9.506962	-1.911412	-9.132759	-6.1118183	-15.445526	-8.930179	-8.993446	-5.2892394	-10.526005	-9.161527	-9.467801	-10.743928	-13.20307	-15.479905	-15.863132	-17.530996	-16.74907	-17.166977	-17.060646
myo-inositol	C6H12O6	-18.71642	-16.653994	-18.720146	-18.68055	-18.695389	2.7677758	-6.6122036	-10.686604	-7.2415724	-18.680595	-9.251172	-6.361347	-10.443469	-9.121845	-10.19016	-7.191687	-7.018562	-6.6645	-7.2579865	-3.1675928	-7.4871373	-6.580036	-9.153354	-7.776663	-9.108411	-9.854418	-6.053636	-18.68918	-10.443347	-6.1508937	-5.692882	-5.1843967	-7.8613343	-7.4901233	-6.6409135	-9.122464	-8.478574	-10.000341	-2.7481146	-18.36143	-3.3891053	-9.35451	-5.8736897	-10.387738	-11.796582	-5.244806	-7.290083	-7.001377	-6.266184	-18.671366	-18.673052	-18.69663	8.381813	8.505015	-0.4289849	-0.93686575	9.2268915	3.3408978	2.283743	-18.71063	-18.75228	0.5923014	1.3167115	0.58475935	-18.623632	2.1274152	-3.3258119	-18.696196	2.9107063	-1.5693183	1.1584768	-18.649368	-18.730341	-2.086112	0.2506889	-2.625631	-3.2351074	0.44508812	1.507713	-4.649987	0.54869705	-2.6160843	-1.1335807	0.15922111	0.51448387	-1.163362	-1.6806037	0.3458968	0.6699379	0.9700813	-0.11759491	-1.3944217	-2.7712054	-18.680359	-1.6658434	-1.6509137	0.64277816	-0.8844531	1.0164882	-3.214047	-2.0502517	-1.3584032	0.38191682	-1.8120503	-6.3732	-1.3523608	1.0893312	-1.078649	-4.9848084	-3.0297587	-5.8316174	-2.300497	-2.9869223	-1.256522	-5.8474574	-18.716496	-2.1827443	-3.948482	-4.1400146	-0.25914803	-1.4324732	-3.956219	-4.6726923	-5.941788	-3.400045	-5.367619	-4.8158674	-7.083064	-4.539865	-1.9512887	-11.592678	-5.005014	-0.73460543	-4.47658	-1.7332753	-7.7240376	-2.900094	-4.139975	-6.2859373	-2.3121727	-5.5313063	-1.7195947	-6.8613977	-7.0826416	-8.518052	-10.753182	-6.169626	-10.225073	-7.5660524	-17.338877	-10.4807	-13.689264	-10.09191	-13.212131	-11.478205	-10.886367	-13.7326975	-13.825951	-16.999037	-16.546724	-19.068853	-18.587881	-18.789837	-18.6374
n,n'-dimethyl-n,n'-diphenylurea	C15H16N2O	-17.23905	-15.824019	-17.277967	-17.203402	-17.237215	6.374991	-5.9023476	-10.105465	-6.0531225	-17.179314	-8.229916	-5.211616	-10.220222	-7.0903797	-8.6715	-6.412472	-6.581811	-4.8329735	-5.5032377	-3.664132	-6.1753078	-6.4734206	-8.297669	-6.4172688	-8.096765	-9.089748	-5.211507	-17.22095	-11.182716	-5.7086	-5.5996766	-5.092281	-8.555467	-5.2408657	-6.1433506	-7.8166294	-6.5250645	-8.061752	-2.4080539	-16.980236	-3.5737793	-9.045263	-4.9984617	-9.233249	-9.4410305	-5.4131374	-6.5013733	-5.9380703	-5.921352	-17.237389	-17.198622	-17.226118	6.0467687	9.693059	2.8327875	0.014355702	9.757984	8.078075	0.7844953	-17.243374	-17.261044	1.6958039	1.5639546	2.3222075	-17.161694	1.2216662	-1.5453584	-17.238798	2.8183088	-1.5455726	0.54326415	-17.205158	-17.271944	-0.15283784	-1.8340415	0.8977481	-3.1396832	-1.5351486	3.2815638	-3.069458	-0.6668685	-3.107859	-4.2489214	-0.52302724	-0.48160338	-2.2170866	-1.239375	-1.735126	-1.8689951	1.6122046	0.12887068	-1.6620886	-5.2691283	-17.228899	-3.9909527	0.18578702	-0.14357698	0.3493588	0.106773525	-3.1080086	0.60690135	-1.5844071	-0.48906767	-0.10593522	-4.705414	-0.5823927	0.53547084	-0.7192705	-5.759993	-1.1005665	-6.650437	0.4469069	-0.75437456	-4.3535824	-5.059811	-17.241278	-0.61328596	-4.898554	-3.9724724	-0.21268189	-1.648573	-1.0609949	-3.3865194	-6.681652	-2.3702526	-2.8555264	-6.4547334	-5.9774346	-2.4158888	-2.352789	-10.888567	-8.609258	-0.161955	-6.067011	-1.6075447	-7.0910006	-5.5625677	-4.943719	-4.224098	-1.7142197	-5.346314	-0.9711195	-6.0609217	-6.137079	-7.2108746	-9.4019985	-3.7104292	-8.218298	-7.0436816	-15.521353	-9.73086	-10.290567	-8.707774	-12.029894	-9.8803835	-11.406263	-11.917573	-11.741378	-15.232614	-15.952523	-17.504942	-16.99553	-17.35666	-17.145933
n,n'-diphenylurea	C13H12N2O	-16.903591	-17.622368	-16.937922	-16.858124	-16.894617	6.4808836	-5.966731	-9.448265	-7.575125	-16.854456	-6.592468	-3.2308073	-10.404371	-5.609766	-9.434666	-6.0853643	-6.831247	-5.9706445	-6.9899054	-3.328699	-7.956841	-4.6442375	-9.225184	-4.2341795	-6.436742	-10.037098	-5.1760426	-16.875189	-8.602856	-6.6725335	-2.821761	-3.0886467	-6.2480817	-3.6245844	-7.2920895	-8.65265	-4.522336	-5.0140915	-6.19746	-16.568497	-6.769632	-9.275542	-6.1421533	-7.1050835	-10.186422	-2.876095	-7.443437	-2.5918896	-4.331428	-16.887266	-16.8722	-16.885218	7.5036364	10.026695	6.6243005	4.3879666	10.281048	7.112689	-0.18214281	-16.893042	-16.954302	-2.2895389	1.7276019	-0.7185942	-16.82842	-2.8156562	2.4714675	-16.90213	-3.286415	-2.860793	-2.6181238	-16.842747	-16.93471	1.1429029	-1.4316545	0.45183185	1.7119839	0.24556038	0.41427553	-1.9985032	-0.4611856	0.17557307	-5.1346254	-4.9336934	1.7257869	-3.3968346	0.02243424	-7.572457	-2.5207841	-2.0822554	-0.7320799	-0.5870684	-3.219202	-16.8964	-8.067933	-1.6130255	-1.8964468	-3.4537077	-4.223314	0.6262693	4.4225545	0.2607622	-0.2753203	-2.9865181	-2.279133	1.2716384	0.24382223	1.2521378	-9.633521	0.9665592	-8.548886	5.2088227	3.8078463	-4.29707	-3.8920832	-16.886576	3.562898	-3.9135733	1.3610588	1.8544648	-3.6970625	-0.219916	-1.5180068	-4.833934	1.1012652	-0.8042959	-4.445116	-1.6956155	-2.282877	-0.7049977	-8.559314	-9.808789	-0.82670057	-3.912698	-4.2196846	-6.4565606	-5.5883336	-3.176638	-2.215954	-3.44481	-3.4750855	-3.8150768	-2.2261202	-7.157327	-7.2992706	-8.737343	-1.9730964	-8.916583	-6.011182	-15.17603	-8.726666	-8.348754	-5.2191143	-10.730228	-8.78339	-9.45415	-10.455029	-12.812189	-15.341392	-15.715945	-17.214897	-16.484804	-16.915123	-16.806763
n,n'-methylenebisacrylamide	C7H10N2O2	-17.995733	-17.130226	-17.990685	-17.93157	-17.97458	4.9553294	-5.888833	-10.191113	-6.642049	-17.939957	-9.015223	-4.9089055	-10.341355	-8.232116	-9.29045	-6.678501	-6.8944798	-6.3668904	-5.9375763	-2.5215266	-6.668485	-7.044267	-7.690497	-7.3647966	-8.169063	-9.416532	-5.3683214	-17.934227	-10.371342	-5.9488497	-4.670498	-4.8420415	-8.883827	-6.2671385	-6.3860927	-7.745756	-6.8228407	-9.199872	-2.2198856	-17.671808	-3.1337824	-9.095586	-5.126279	-9.383038	-10.80429	-5.47583	-7.3369427	-5.2279353	-5.851288	-17.964863	-17.942053	-17.946823	8.001076	9.607132	2.8589077	1.7426339	9.757288	7.939222	2.8670661	-18.015314	-18.017689	2.5085185	2.0144906	1.2125986	-17.86719	2.0654325	-2.6297011	-17.939146	3.247298	-2.109751	-0.5236222	-17.904158	-18.029268	-0.20393826	-2.5853753	-0.47910285	-3.0000894	-1.0670711	2.7702594	-4.1389894	-0.37039414	-3.1979895	-3.6740267	0.8646489	-0.19298555	-3.3180246	-2.0085964	-1.6192868	-1.9533728	1.0876453	-1.0047117	-0.94121134	-4.2666364	-17.954683	-3.8770025	-0.6684839	1.4147106	0.4070136	0.123944	-2.4412584	-0.32642993	-1.103295	-0.5713157	-1.5573068	-4.9958954	-1.2670383	-0.63272065	-0.22632232	-6.343541	-3.1626318	-7.736174	-0.5903148	-0.77824783	-3.8826287	-6.122739	-18.001564	-0.6776509	-4.9453807	-4.1242824	-0.82307	-3.0956879	-1.7334012	-4.6147904	-6.8717594	-3.0914063	-3.7794056	-7.3163548	-7.5529866	-3.6302269	-1.6069658	-10.2196865	-6.87708	-1.2972716	-5.801919	-3.2127335	-7.543199	-4.1456294	-4.184871	-5.2128234	-3.111077	-6.1547894	-0.590711	-6.486202	-6.6398816	-8.867372	-9.207489	-3.6081731	-7.9614043	-8.075013	-16.180813	-10.090328	-10.929008	-9.568551	-11.738526	-10.539808	-10.050993	-11.976007	-12.395696	-15.920568	-16.53832	-18.334526	-17.723288	-18.089048	-17.881
n,n,n',n'-tetramethyl-p-phenylenediamine	C10H16N2	-16.835253	-17.727066	-16.87386	-16.801273	-16.837343	6.5991073	-5.986444	-9.84733	-7.358197	-16.79108	-6.9126472	-3.0464303	-9.568093	-5.800824	-9.24829	-6.2523823	-7.077262	-5.8968353	-7.2261205	-3.706533	-7.983559	-5.1968865	-9.541552	-3.9983492	-6.418704	-9.929459	-5.134477	-16.81748	-8.588922	-6.2363024	-3.0206416	-3.0019703	-6.0751705	-4.0896516	-7.60448	-8.63016	-4.5666866	-4.9266367	-5.6794267	-16.52013	-6.7188416	-9.54152	-6.1668034	-7.3225083	-10.193241	-3.0067513	-7.2143617	-2.773629	-4.7002835	-16.819338	-16.809786	-16.834003	6.508635	9.793103	6.8184724	4.4263997	10.435932	7.1798596	-0.45436656	-16.840418	-16.910734	-1.6478676	2.0666687	-0.5653484	-16.768972	-2.4494565	2.1329737	-16.848457	-2.6886542	-2.8180423	-2.1432378	-16.778706	-16.87411	1.3168892	-1.1975254	0.86300445	1.6692904	0.16463837	0.3829402	-1.9784912	-0.661557	-0.10859646	-5.4829326	-4.031851	2.1295147	-2.8206937	-0.76626503	-6.8648167	-2.5572357	-1.7371719	-0.50345445	0.047092177	-2.7838273	-16.83562	-7.8597775	-0.7989955	-2.0608847	-3.3393497	-4.212957	1.0968372	3.6265042	0.055651907	-0.38609323	-3.5835953	-2.253659	1.5111653	0.30221045	1.5537682	-10.471501	0.8741821	-8.523807	5.2935534	3.6032183	-4.2007656	-4.347672	-16.826035	3.4639633	-4.6494136	1.0191765	0.9603327	-3.858161	-0.7729496	-1.6016243	-4.9508133	0.6983648	-1.0060848	-4.5537777	-1.6507305	-1.7681966	-1.6255388	-8.750758	-9.947011	-1.2530587	-4.2324443	-4.4196796	-6.7154145	-5.7006054	-3.7642853	-2.5842044	-3.9010398	-3.7879515	-3.514901	-1.8452007	-7.0684443	-7.474146	-8.327557	-1.968423	-8.504114	-5.6144075	-15.031978	-8.377979	-8.465794	-5.257368	-10.760057	-8.303444	-9.8829	-9.997113	-12.083683	-15.489889	-15.7802725	-17.056887	-16.41784	-16.857704	-16.72231
n,n,n',n'-tetramethylethane-1,2-diamine	C6H16N2	-17.298986	-15.873772	-17.326332	-17.249132	-17.309294	5.205658	-5.626896	-10.461687	-6.003533	-17.266441	-8.819824	-5.241469	-8.989516	-8.260753	-8.889771	-6.679521	-6.7657714	-5.317832	-5.7350774	-3.8562067	-6.1782093	-7.3443537	-8.73928	-6.5091963	-8.0771675	-9.054165	-4.797295	-17.265009	-10.922293	-5.3842683	-5.848696	-5.2930536	-8.059466	-5.8295593	-6.5342503	-7.728552	-7.020669	-8.375014	-1.8184398	-17.033052	-2.9719758	-8.862035	-5.242896	-8.694828	-9.46326	-5.6645403	-5.6181493	-5.444582	-6.66658	-17.27231	-17.255516	-17.291668	4.8954597	9.196373	2.152512	0.14067863	10.013534	7.7678423	0.8563889	-17.309467	-17.36866	3.4060464	1.8843535	2.0216937	-17.20766	2.1894777	-3.4715083	-17.299944	3.4165118	-0.8698941	0.7958358	-17.231588	-17.33311	-0.16349725	-1.459518	1.128925	-3.13757	-1.3126292	3.3687165	-3.5412784	-0.6822703	-4.1555257	-4.3111334	1.8050318	-0.35113406	-1.6952373	-2.7608316	0.20616898	-1.8304203	2.1411767	0.017908867	-0.4005929	-4.3317394	-17.267855	-3.2757673	1.1459461	0.58610845	-0.07293368	0.5355109	-2.0773575	-1.4602609	-1.4931424	-0.7537641	-1.2603606	-4.960975	-1.324821	-0.33045632	-0.18296263	-5.9675226	-2.343319	-6.1346745	-0.11615511	-1.7411096	-3.698556	-5.4958706	-17.319872	-0.83067614	-5.0644174	-4.794995	-1.9744675	-1.5924258	-1.6164337	-3.9266644	-6.8157372	-2.7534397	-3.7559474	-6.4231334	-6.2919602	-2.1011465	-3.1335468	-10.394711	-6.731622	-0.8317167	-6.1237526	-2.0946767	-7.059563	-4.939578	-4.6933393	-4.765149	-2.4523597	-5.9033265	-0.06591987	-5.838341	-5.9408555	-7.2853436	-8.075829	-4.002003	-7.001218	-6.143423	-15.388005	-9.070057	-10.869735	-8.825055	-11.427877	-9.241502	-11.189722	-11.026812	-10.455798	-15.433833	-15.82259	-17.439966	-17.026773	-17.420273	-17.192194
n,n-dimethyl-4-aminoazobenzene	C14H15N3	-17.531641	-16.36143	-17.563292	-17.486689	-17.509195	6.3051624	-6.319801	-10.366502	-5.663652	-17.472057	-8.783886	-4.5381017	-10.643048	-7.246778	-8.628046	-7.013246	-6.6935115	-3.9989305	-5.7268066	-3.7039075	-5.83403	-6.1935506	-8.602797	-6.6926317	-8.148227	-8.882281	-5.1935987	-17.49733	-10.876717	-5.592248	-6.0509624	-4.4442196	-8.2489195	-5.078109	-6.8752894	-7.9726415	-7.337779	-7.3677354	-1.6964067	-17.289675	-3.8978078	-10.050692	-5.7274723	-8.483474	-9.918848	-5.074919	-7.00019	-5.4486084	-6.6058903	-17.530394	-17.482794	-17.503668	5.615445	9.980211	2.8515284	1.5845653	10.132371	8.612178	1.3221691	-17.508247	-17.536156	2.0230289	3.4807584	3.1886005	-17.442875	0.8540086	-0.7651323	-17.521551	1.6116288	-0.51185113	0.58320665	-17.475677	-17.550959	-0.4971786	-0.25976136	2.2900474	-1.8691416	-1.8200254	3.84373	-3.3920844	-0.1274477	-4.3114204	-4.302733	-2.090467	0.020804811	-1.3465616	-0.44230217	-2.975382	-1.547014	1.7024695	1.9389367	-1.332427	-5.5099516	-17.520872	-5.602292	1.0445613	-0.4234967	-1.3428435	-0.89122474	-2.8331327	0.310791	-2.5733774	-1.077505	-0.7011681	-4.509897	0.32208943	1.5354593	-1.332428	-7.754673	-1.075728	-6.83146	1.3873695	-0.699331	-4.5963507	-5.3547215	-17.502243	0.1366022	-5.702984	-4.087877	0.014993361	-1.558385	-1.2564576	-3.3475046	-7.601029	-1.5700073	-3.174906	-6.9812694	-5.7323656	-3.296329	-3.509577	-11.081598	-9.04285	-0.2607426	-7.230569	-2.6080868	-7.672381	-5.950328	-5.598162	-5.2319517	-2.393471	-6.246496	-1.844912	-6.1245136	-7.4980865	-8.560575	-8.939594	-4.6750317	-8.607207	-8.118667	-15.549878	-9.437531	-10.494502	-10.356157	-13.341606	-9.513971	-11.272718	-12.233212	-12.056823	-15.627437	-16.352972	-17.819187	-17.199692	-17.657757	-17.418142
n,n-dimethyl-4-nitroaniline	C8H10N2O2	-17.673847	-17.100994	-17.685608	-17.61516	-17.65743	4.6645412	-6.1899743	-9.852048	-6.8522844	-17.644356	-7.9147058	-4.87549	-10.061563	-8.227679	-9.443917	-5.9544477	-6.5822086	-6.246295	-5.605998	-2.470294	-6.796781	-6.739799	-7.961673	-6.709435	-8.00012	-9.387176	-4.4385743	-17.622524	-10.039578	-5.9034004	-4.733152	-4.834238	-7.9779906	-5.9028425	-6.273327	-7.681398	-6.822385	-8.803561	-3.086454	-17.372633	-3.3808427	-8.69072	-5.224001	-8.46832	-10.327066	-4.722928	-6.2936625	-4.6373353	-6.034387	-17.654184	-17.641369	-17.65241	7.544663	9.865126	2.559163	1.4765646	9.842124	7.6831813	2.6448832	-17.653913	-17.71764	2.2975495	1.3797541	1.0184121	-17.583826	1.474539	-3.464954	-17.6552	2.0649335	-1.5332135	-0.8718634	-17.601574	-17.704195	-0.08767611	-2.2666936	-0.4839479	-2.4329138	-0.53267634	2.2724886	-4.193286	0.32677224	-2.8275921	-3.779561	0.6656819	-0.22120339	-2.8332407	-1.5794646	-1.9596624	-2.2538383	1.5639551	-1.4093229	-1.0347407	-3.9720914	-17.652508	-3.506405	-1.1493078	1.8149501	-0.7159192	0.22516708	-1.9991547	-0.26013017	-0.3300123	-0.6815807	-2.2740643	-5.5421376	-2.0395908	-1.4887152	0.7162219	-6.0492187	-3.420108	-7.6569366	-0.07971896	-1.3618544	-3.2244241	-5.6925654	-17.690582	-0.5517439	-4.088547	-3.4090772	-0.7305109	-2.3381262	-0.5544859	-4.0189342	-5.9981055	-2.1969733	-3.7979748	-6.3017907	-6.534966	-3.3960247	-0.92579603	-9.698498	-6.091417	-0.49248093	-4.1287384	-2.6192288	-6.503371	-3.6546395	-3.1121488	-4.244047	-2.842963	-5.305234	-0.8773164	-5.6936274	-6.078275	-7.6621876	-8.347354	-3.7257211	-7.4082856	-7.3394594	-15.838945	-9.634174	-10.979312	-8.6666355	-11.245395	-10.2202015	-9.287039	-11.782687	-12.493949	-15.666488	-16.08796	-18.011024	-17.35875	-17.802784	-17.57586
n,n-dimethylformamide	C3H7NO	-17.06872	-17.319294	-17.06751	-17.013494	-17.059595	2.6683064	-5.7348394	-9.235458	-6.3189006	-17.041939	-7.351222	-4.4697237	-8.298626	-8.50998	-9.213488	-6.0316443	-5.870654	-6.212057	-6.0938897	-1.1350907	-6.4533296	-6.1931124	-8.138081	-6.064033	-7.5158052	-8.507071	-3.537497	-17.007242	-8.704343	-4.947443	-3.8721097	-4.432509	-5.5019045	-6.071993	-5.9468784	-6.2735662	-7.0670986	-8.468261	-1.6439976	-16.726583	-2.6345303	-8.149935	-4.828205	-8.237705	-10.347653	-3.35131	-5.1971154	-3.618068	-6.0910926	-17.027407	-17.026028	-17.04975	8.065303	9.445728	1.4945079	-0.08567895	10.229534	7.1699505	2.1093814	-17.025345	-17.104183	2.2905269	1.4721386	-0.21600722	-16.969011	0.90682954	-5.1350856	-17.05122	1.6659511	-2.8825562	-0.105329625	-17.028652	-17.087557	-0.5848997	0.04469793	-1.8993096	-2.7198455	1.0005199	2.1785762	-5.745878	0.68474686	-3.5591998	-3.2577348	2.2191646	1.4953275	-1.5439868	-3.2638953	-0.87036514	-1.3995919	2.3157325	-0.71084577	-0.89094687	-2.9722474	-17.047697	-3.8832648	0.27392128	1.7443419	-1.9126395	-0.74691683	-0.73678285	-2.089226	-0.7888214	-1.2623465	-2.9828448	-7.037151	-1.9457843	-2.0980031	1.482665	-7.047707	-4.1137915	-8.079079	0.029490558	-2.0994537	-0.98702425	-6.076041	-17.076485	-0.5397385	-3.9853518	-4.106759	-1.564701	-1.7245847	-1.0258393	-3.95329	-6.127479	-1.5074555	-5.478667	-5.816426	-6.515833	-4.3017483	-1.0235572	-9.286434	-5.024986	-0.59240323	-3.2940576	-2.188258	-7.45718	-2.5454094	-3.4640353	-3.9744644	-3.0362241	-4.624921	-0.24746276	-5.785156	-5.334567	-7.863107	-8.687889	-5.493496	-7.360452	-6.4761434	-15.617436	-10.279868	-11.233434	-8.969723	-11.730746	-10.156788	-10.321852	-12.290731	-12.559179	-14.951355	-15.293042	-17.346407	-16.752201	-17.150215	-16.950518
n,n-dimethylglycine	C4H9NO2	-17.656672	-17.845695	-17.647572	-17.604664	-17.63203	3.1916628	-5.7611914	-10.40325	-6.240047	-17.601444	-8.540234	-4.3163276	-8.805375	-9.021143	-9.203511	-6.395998	-6.5190544	-6.3323293	-6.255508	-1.3350015	-6.7256093	-7.182162	-8.04604	-7.2503667	-8.055982	-8.987741	-4.166742	-17.588964	-9.065887	-4.4374347	-4.493825	-4.453564	-6.454329	-7.2637315	-6.551269	-6.608726	-8.072558	-9.981627	-1.0267134	-17.321768	-2.2442183	-9.402887	-5.1575747	-9.832674	-11.477128	-3.9930253	-6.0256867	-4.797484	-5.9739704	-17.605415	-17.60247	-17.629597	8.157465	9.5205555	1.2261935	0.9488173	10.068462	6.5932684	3.0747738	-17.643793	-17.682974	3.4594202	3.0676415	1.051373	-17.536901	3.0431907	-4.841755	-17.624294	3.6849236	-3.1542993	0.49590355	-17.587543	-17.666067	-1.3853049	-0.7104019	-1.6541278	-3.7274506	0.2564279	2.2560415	-6.3049164	0.5255439	-3.5905213	-2.506441	2.10649	2.2319355	-1.0109904	-3.3100328	0.19273737	-0.9263614	1.9255475	-0.75907195	-0.33571887	-2.8359973	-17.637123	-3.2742603	-0.016106067	2.3991635	-1.2694325	-0.14958456	-1.6278502	-2.801964	-1.1907058	-1.5968531	-3.1850023	-7.1650376	-2.2233133	-0.9080189	0.8983815	-7.267861	-5.6909246	-8.128071	-1.6943505	-2.4879293	-0.9169454	-7.432255	-17.658405	-1.8465167	-5.725785	-5.6666636	-1.3248364	-2.7695131	-2.748142	-4.236922	-6.886668	-3.2195203	-6.5136886	-6.4460015	-8.557981	-4.620065	-1.7192606	-10.207641	-5.5551233	-0.9307019	-4.5735955	-2.6782563	-8.667044	-2.2446876	-4.5875063	-6.200088	-3.2131748	-6.2720156	-0.057823725	-6.6901665	-6.0037794	-9.576321	-9.752926	-5.37275	-8.110785	-8.276004	-15.999265	-10.008701	-12.354733	-10.4359	-12.81409	-10.482775	-10.693768	-12.457515	-12.413876	-15.707661	-15.967395	-17.996082	-17.402834	-17.779015	-17.522148
